"ids_id","ssi_id","stats_id","date","away","home","game","season","playoffs","tracking"
"0021400342",2014121312,2014121311,2014-12-13,"POR","IND","2014-12-13-POR-IND",2015,0,1
"0021400343",2014121322,2014121319,2014-12-13,"ATL","ORL","2014-12-13-ATL-ORL",2015,0,1
"0021400344",2014121317,2014121315,2014-12-13,"LAC","MIL","2014-12-13-LAC-MIL",2015,0,1
"0021400345",2014121323,2014121320,2014-12-13,"MEM","PHI","2014-12-13-MEM-PHI",2015,0,1
"0021400346",2014121311,2014121310,2014-12-13,"DEN","HOU","2014-12-13-DEN-HOU",2015,0,1
"0021400347",2014121326,2014121323,2014-12-13,"DET","SAC","2014-12-13-DET-SAC",2015,0,1
"0021400328",2014121205,2014121204,2014-12-12,"POR","CHI","2014-12-12-POR-CHI",2015,0,1
"0021400329",2014121230,2014121227,2014-12-12,"LAC","WAS","2014-12-12-LAC-WAS",2015,0,1
"0021400330",2014121201,2014121201,2014-12-12,"ORL","ATL","2014-12-12-ORL-ATL",2015,0,1
"0021400331",2014121202,2014121202,2014-12-12,"NYK","BOS","2014-12-12-NYK-BOS",2015,0,1
"0021400332",2014121203,2014121217,2014-12-12,"PHI","BKN","2014-12-12-PHI-BKN",2015,0,1
"0021400333",2014121228,2014121228,2014-12-12,"IND","TOR","2014-12-12-IND-TOR",2015,0,1
"0021400334",2014121215,2014121229,2014-12-12,"CHA","MEM","2014-12-12-CHA-MEM",2015,0,1
"0021400335",2014121218,2014121216,2014-12-12,"OKC","MIN","2014-12-12-OKC-MIN",2015,0,1
"0021400336",2014121219,2014121203,2014-12-12,"CLE","NOP","2014-12-12-CLE-NOP",2015,0,1
"0021400337",2014121224,2014121221,2014-12-12,"DET","PHX","2014-12-12-DET-PHX",2015,0,1
"0021400338",2014121229,2014121226,2014-12-12,"MIA","UTA","2014-12-12-MIA-UTA",2015,0,1
"0021400339",2014121227,2014121224,2014-12-12,"LAL","SAS","2014-12-12-LAL-SAS",2015,0,1
"0021400326",2014121121,2014121125,2014-12-11,"CLE","OKC","2014-12-11-CLE-OKC",2015,0,1
"0021400327",2014121126,2014121123,2014-12-11,"HOU","SAC","2014-12-11-HOU-SAC",2015,0,1
"0021400316",2014121004,2014121030,2014-12-10,"BOS","CHA","2014-12-10-BOS-CHA",2015,0,1
"0021400317",2014121012,2014121011,2014-12-10,"LAC","IND","2014-12-10-LAC-IND",2015,0,1
"0021400318",2014121022,2014121019,2014-12-10,"WAS","ORL","2014-12-10-WAS-ORL",2015,0,1
"0021400319",2014121001,2014121001,2014-12-10,"PHI","ATL","2014-12-10-PHI-ATL",2015,0,1
"0021400320",2014121005,2014121004,2014-12-10,"BKN","CHI","2014-12-10-BKN-CHI",2015,0,1
"0021400321",2014121018,2014121016,2014-12-10,"POR","MIN","2014-12-10-POR-MIN",2015,0,1
"0021400323",2014121007,2014121006,2014-12-10,"NOP","DAL","2014-12-10-NOP-DAL",2015,0,1
"0021400322",2014121027,2014121024,2014-12-10,"NYK","SAS","2014-12-10-NYK-SAS",2015,0,1
"0021400324",2014121010,2014121009,2014-12-10,"HOU","GSW","2014-12-10-HOU-GSW",2015,0,1
"0021400325",2014121008,2014121007,2014-12-10,"MIA","DEN","2014-12-10-MIA-DEN",2015,0,1
"0021400308",2014120906,2014120905,2014-12-09,"TOR","CLE","2014-12-09-TOR-CLE",2015,0,1
"0021400309",2014120909,2014120908,2014-12-09,"POR","DET","2014-12-09-POR-DET",2015,0,1
"0021400310",2014120915,2014120929,2014-12-09,"DAL","MEM","2014-12-09-DAL-MEM",2015,0,1
"0021400311",2014120919,2014120903,2014-12-09,"NYK","NOP","2014-12-09-NYK-NOP",2015,0,1
"0021400312",2014120921,2014120925,2014-12-09,"MIL","OKC","2014-12-09-MIL-OKC",2015,0,1
"0021400313",2014120924,2014120921,2014-12-09,"MIA","PHX","2014-12-09-MIA-PHX",2015,0,1
"0021400314",2014120929,2014120926,2014-12-09,"SAS","UTA","2014-12-09-SAS-UTA",2015,0,1
"0021400315",2014120914,2014120913,2014-12-09,"SAC","LAL","2014-12-09-SAC-LAL",2015,0,1
"0021400301",2014120812,2014120811,2014-12-08,"ATL","IND","2014-12-08-ATL-IND",2015,0,1
"0021400302",2014120830,2014120827,2014-12-08,"BOS","WAS","2014-12-08-BOS-WAS",2015,0,1
"0021400303",2014120803,2014120817,2014-12-08,"CLE","BKN","2014-12-08-CLE-BKN",2015,0,1
"0021400304",2014120828,2014120828,2014-12-08,"DEN","TOR","2014-12-08-DEN-TOR",2015,0,1
"0021400305",2014120818,2014120816,2014-12-08,"GSW","MIN","2014-12-08-GSW-MIN",2015,0,1
"0021400306",2014120826,2014120823,2014-12-08,"UTA","SAC","2014-12-08-UTA-SAC",2015,0,1
"0021400307",2014120813,2014120812,2014-12-08,"PHX","LAC","2014-12-08-PHX-LAC",2015,0,1
"0021400294",2014120702,2014120702,2014-12-07,"WAS","BOS","2014-12-07-WAS-BOS",2015,0,1
"0021400295",2014120701,2014120701,2014-12-07,"DEN","ATL","2014-12-07-DEN-ATL",2015,0,1
"0021400296",2014120715,2014120729,2014-12-07,"MIA","MEM","2014-12-07-MIA-MEM",2015,0,1
"0021400297",2014120709,2014120708,2014-12-07,"OKC","DET","2014-12-07-OKC-DET",2015,0,1
"0021400298",2014120707,2014120706,2014-12-07,"MIL","DAL","2014-12-07-MIL-DAL",2015,0,1
"0021400299",2014120720,2014120718,2014-12-07,"POR","NYK","2014-12-07-POR-NYK",2015,0,1
"0021400300",2014120714,2014120713,2014-12-07,"NOP","LAL","2014-12-07-NOP-LAL",2015,0,1
"0021400288",2014120609,2014120608,2014-12-06,"PHI","DET","2014-12-06-PHI-DET",2015,0,1
"0021400289",2014120605,2014120604,2014-12-06,"GSW","CHI","2014-12-06-GSW-CHI",2015,0,1
"0021400290",2014120611,2014120610,2014-12-06,"PHX","HOU","2014-12-06-PHX-HOU",2015,0,1
"0021400291",2014120627,2014120624,2014-12-06,"MIN","SAS","2014-12-06-MIN-SAS",2015,0,1
"0021400292",2014120626,2014120623,2014-12-06,"ORL","SAC","2014-12-06-ORL-SAC",2015,0,1
"0021400293",2014120613,2014120612,2014-12-06,"NOP","LAC","2014-12-06-NOP-LAC",2015,0,1
"0021400276",2014120504,2014120530,2014-12-05,"NYK","CHA","2014-12-05-NYK-CHA",2015,0,1
"0021400277",2014120523,2014120520,2014-12-05,"OKC","PHI","2014-12-05-OKC-PHI",2015,0,1
"0021400278",2014120530,2014120527,2014-12-05,"DEN","WAS","2014-12-05-DEN-WAS",2015,0,1
"0021400279",2014120502,2014120502,2014-12-05,"LAL","BOS","2014-12-05-LAL-BOS",2015,0,1
"0021400280",2014120503,2014120517,2014-12-05,"ATL","BKN","2014-12-05-ATL-BKN",2015,0,1
"0021400281",2014120528,2014120528,2014-12-05,"CLE","TOR","2014-12-05-CLE-TOR",2015,0,1
"0021400282",2014120515,2014120529,2014-12-05,"SAS","MEM","2014-12-05-SAS-MEM",2015,0,1
"0021400283",2014120518,2014120516,2014-12-05,"HOU","MIN","2014-12-05-HOU-MIN",2015,0,1
"0021400284",2014120507,2014120506,2014-12-05,"PHX","DAL","2014-12-05-PHX-DAL",2015,0,1
"0021400285",2014120517,2014120515,2014-12-05,"MIA","MIL","2014-12-05-MIA-MIL",2015,0,1
"0021400286",2014120529,2014120526,2014-12-05,"ORL","UTA","2014-12-05-ORL-UTA",2015,0,1
"0021400287",2014120526,2014120523,2014-12-05,"IND","SAC","2014-12-05-IND-SAC",2015,0,1
"0021400273",2014120420,2014120418,2014-12-04,"CLE","NYK","2014-12-04-CLE-NYK",2015,0,1
"0021400274",2014120425,2014120422,2014-12-04,"IND","POR","2014-12-04-IND-POR",2015,0,1
"0021400275",2014120410,2014120409,2014-12-04,"NOP","GSW","2014-12-04-NOP-GSW",2015,0,1
"0021400263",2014120304,2014120330,2014-12-03,"CHI","CHA","2014-12-03-CHI-CHA",2015,0,1
"0021400264",2014120330,2014120327,2014-12-03,"LAL","WAS","2014-12-03-LAL-WAS",2015,0,1
"0021400265",2014120302,2014120302,2014-12-03,"DET","BOS","2014-12-03-DET-BOS",2015,0,1
"0021400266",2014120303,2014120317,2014-12-03,"SAS","BKN","2014-12-03-SAS-BKN",2015,0,1
"0021400267",2014120316,2014120314,2014-12-03,"ATL","MIA","2014-12-03-ATL-MIA",2015,0,1
"0021400268",2014120311,2014120310,2014-12-03,"MEM","HOU","2014-12-03-MEM-HOU",2015,0,1
"0021400269",2014120317,2014120315,2014-12-03,"DAL","MIL","2014-12-03-DAL-MIL",2015,0,1
"0021400270",2014120318,2014120316,2014-12-03,"PHI","MIN","2014-12-03-PHI-MIN",2015,0,1
"0021400271",2014120329,2014120326,2014-12-03,"TOR","UTA","2014-12-03-TOR-UTA",2015,0,1
"0021400272",2014120313,2014120312,2014-12-03,"ORL","LAC","2014-12-03-ORL-LAC",2015,0,1
"0021400253",2014120206,2014120205,2014-12-02,"MIL","CLE","2014-12-02-MIL-CLE",2015,0,1
"0021400254",2014120201,2014120201,2014-12-02,"BOS","ATL","2014-12-02-BOS-ATL",2015,0,1
"0021400255",2014120209,2014120208,2014-12-02,"LAL","DET","2014-12-02-LAL-DET",2015,0,1
"0021400256",2014120220,2014120218,2014-12-02,"BKN","NYK","2014-12-02-BKN-NYK",2015,0,1
"0021400257",2014120205,2014120204,2014-12-02,"DAL","CHI","2014-12-02-DAL-CHI",2015,0,1
"0021400258",2014120219,2014120203,2014-12-02,"OKC","NOP","2014-12-02-OKC-NOP",2015,0,1
"0021400259",2014120208,2014120207,2014-12-02,"POR","DEN","2014-12-02-POR-DEN",2015,0,1
"0021400260",2014120224,2014120221,2014-12-02,"IND","PHX","2014-12-02-IND-PHX",2015,0,1
"0021400261",2014120226,2014120223,2014-12-02,"TOR","SAC","2014-12-02-TOR-SAC",2015,0,1
"0021400262",2014120210,2014120209,2014-12-02,"ORL","GSW","2014-12-02-ORL-GSW",2015,0,1
"0021400249",2014120123,2014120120,2014-12-01,"SAS","PHI","2014-12-01-SAS-PHI",2015,0,1
"0021400250",2014120130,2014120127,2014-12-01,"MIA","WAS","2014-12-01-MIA-WAS",2015,0,1
"0021400251",2014120129,2014120126,2014-12-01,"DEN","UTA","2014-12-01-DEN-UTA",2015,0,1
"0021400252",2014120113,2014120112,2014-12-01,"MIN","LAC","2014-12-01-MIN-LAC",2015,0,1
"0021400241",2014113002,2014113002,2014-11-30,"SAS","BOS","2014-11-30-SAS-BOS",2015,0,1
"0021400242",2014113003,2014113017,2014-11-30,"CHI","BKN","2014-11-30-CHI-BKN",2015,0,1
"0021400243",2014113009,2014113008,2014-11-30,"GSW","DET","2014-11-30-GSW-DET",2015,0,1
"0021400244",2014113026,2014113023,2014-11-30,"MEM","SAC","2014-11-30-MEM-SAC",2015,0,1
"0021400245",2014113020,2014113018,2014-11-30,"MIA","NYK","2014-11-30-MIA-NYK",2015,0,1
"0021400246",2014113024,2014113021,2014-11-30,"ORL","PHX","2014-11-30-ORL-PHX",2015,0,1
"0021400247",2014113025,2014113022,2014-11-30,"MIN","POR","2014-11-30-MIN-POR",2015,0,1
"0021400248",2014113014,2014113013,2014-11-30,"TOR","LAL","2014-11-30-TOR-LAL",2015,0,1
"0021400235",2014112923,2014112920,2014-11-29,"DAL","PHI","2014-11-29-DAL-PHI",2015,0,1
"0021400236",2014112930,2014112927,2014-11-29,"NOP","WAS","2014-11-29-NOP-WAS",2015,0,1
"0021400237",2014112901,2014112901,2014-11-29,"CHA","ATL","2014-11-29-CHA-ATL",2015,0,1
"0021400238",2014112906,2014112905,2014-11-29,"IND","CLE","2014-11-29-IND-CLE",2015,0,1
"0021400239",2014112929,2014112926,2014-11-29,"LAC","UTA","2014-11-29-LAC-UTA",2015,0,1
"0021400240",2014112917,2014112915,2014-11-29,"HOU","MIL","2014-11-29-HOU-MIL",2015,0,1
"0021400223",2014112802,2014112802,2014-11-28,"CHI","BOS","2014-11-28-CHI-BOS",2015,0,1
"0021400224",2014112804,2014112830,2014-11-28,"GSW","CHA","2014-11-28-GSW-CHA",2015,0,1
"0021400225",2014112801,2014112801,2014-11-28,"NOP","ATL","2014-11-28-NOP-ATL",2015,0,1
"0021400226",2014112809,2014112808,2014-11-28,"MIL","DET","2014-11-28-MIL-DET",2015,0,1
"0021400227",2014112828,2014112828,2014-11-28,"DAL","TOR","2014-11-28-DAL-TOR",2015,0,1
"0021400228",2014112811,2014112810,2014-11-28,"LAC","HOU","2014-11-28-LAC-HOU",2015,0,1
"0021400229",2014112821,2014112825,2014-11-28,"NYK","OKC","2014-11-28-NYK-OKC",2015,0,1
"0021400230",2014112812,2014112811,2014-11-28,"ORL","IND","2014-11-28-ORL-IND",2015,0,1
"0021400231",2014112827,2014112824,2014-11-28,"SAC","SAS","2014-11-28-SAC-SAS",2015,0,1
"0021400232",2014112808,2014112807,2014-11-28,"PHX","DEN","2014-11-28-PHX-DEN",2015,0,1
"0021400233",2014112825,2014112822,2014-11-28,"MEM","POR","2014-11-28-MEM-POR",2015,0,1
"0021400234",2014112814,2014112813,2014-11-28,"MIN","LAL","2014-11-28-MIN-LAL",2015,0,1
"0021400210",2014112604,2014112630,2014-11-26,"POR","CHA","2014-11-26-POR-CHA",2015,0,1
"0021400211",2014112606,2014112605,2014-11-26,"WAS","CLE","2014-11-26-WAS-CLE",2015,0,1
"0021400212",2014112622,2014112619,2014-11-26,"GSW","ORL","2014-11-26-GSW-ORL",2015,0,1
"0021400213",2014112623,2014112620,2014-11-26,"BKN","PHI","2014-11-26-BKN-PHI",2015,0,1
"0021400214",2014112607,2014112606,2014-11-26,"NYK","DAL","2014-11-26-NYK-DAL",2015,0,1
"0021400215",2014112601,2014112601,2014-11-26,"TOR","ATL","2014-11-26-TOR-ATL",2015,0,1
"0021400216",2014112609,2014112608,2014-11-26,"LAC","DET","2014-11-26-LAC-DET",2015,0,1
"0021400217",2014112611,2014112610,2014-11-26,"SAC","HOU","2014-11-26-SAC-HOU",2015,0,1
"0021400218",2014112618,2014112616,2014-11-26,"MIL","MIN","2014-11-26-MIL-MIN",2015,0,1
"0021400219",2014112621,2014112625,2014-11-26,"UTA","OKC","2014-11-26-UTA-OKC",2015,0,1
"0021400220",2014112627,2014112624,2014-11-26,"IND","SAS","2014-11-26-IND-SAS",2015,0,1
"0021400221",2014112624,2014112621,2014-11-26,"DEN","PHX","2014-11-26-DEN-PHX",2015,0,1
"0021400222",2014112614,2014112613,2014-11-26,"MEM","LAL","2014-11-26-MEM-LAL",2015,0,1
"0021400205",2014112530,2014112527,2014-11-25,"ATL","WAS","2014-11-25-ATL-WAS",2015,0,1
"0021400206",2014112516,2014112514,2014-11-25,"GSW","MIA","2014-11-25-GSW-MIA",2015,0,1
"0021400207",2014112517,2014112515,2014-11-25,"DET","MIL","2014-11-25-DET-MIL",2015,0,1
"0021400208",2014112519,2014112503,2014-11-25,"SAC","NOP","2014-11-25-SAC-NOP",2015,0,1
"0021400209",2014112508,2014112507,2014-11-25,"CHI","DEN","2014-11-25-CHI-DEN",2015,0,1
"0021400198",2014112404,2014112430,2014-11-24,"LAC","CHA","2014-11-24-LAC-CHA",2015,0,1
"0021400199",2014112406,2014112405,2014-11-24,"ORL","CLE","2014-11-24-ORL-CLE",2015,0,1
"0021400200",2014112423,2014112420,2014-11-24,"POR","PHI","2014-11-24-POR-PHI",2015,0,1
"0021400201",2014112428,2014112428,2014-11-24,"PHX","TOR","2014-11-24-PHX-TOR",2015,0,1
"0021400202",2014112411,2014112410,2014-11-24,"NYK","HOU","2014-11-24-NYK-HOU",2015,0,1
"0021400203",2014112407,2014112406,2014-11-24,"IND","DAL","2014-11-24-IND-DAL",2015,0,1
"0021400204",2014112429,2014112426,2014-11-24,"CHI","UTA","2014-11-24-CHI-UTA",2015,0,1
"0021400193",2014112315,2014112329,2014-11-23,"LAC","MEM","2014-11-23-LAC-MEM",2015,0,1
"0021400194",2014112302,2014112302,2014-11-23,"POR","BOS","2014-11-23-POR-BOS",2015,0,1
"0021400195",2014112316,2014112314,2014-11-23,"CHA","MIA","2014-11-23-CHA-MIA",2015,0,1
"0021400196",2014112321,2014112325,2014-11-23,"GSW","OKC","2014-11-23-GSW-OKC",2015,0,1
"0021400197",2014112314,2014112313,2014-11-23,"DEN","LAL","2014-11-23-DEN-LAL",2015,0,1
"0021400184",2014112212,2014112211,2014-11-22,"PHX","IND","2014-11-22-PHX-IND",2015,0,1
"0021400185",2014112222,2014112219,2014-11-22,"MIA","ORL","2014-11-22-MIA-ORL",2015,0,1
"0021400186",2014112206,2014112205,2014-11-22,"TOR","CLE","2014-11-22-TOR-CLE",2015,0,1
"0021400187",2014112220,2014112218,2014-11-22,"PHI","NYK","2014-11-22-PHI-NYK",2015,0,1
"0021400188",2014112211,2014112210,2014-11-22,"DAL","HOU","2014-11-22-DAL-HOU",2015,0,1
"0021400189",2014112218,2014112216,2014-11-22,"SAC","MIN","2014-11-22-SAC-MIN",2015,0,1
"0021400190",2014112217,2014112215,2014-11-22,"WAS","MIL","2014-11-22-WAS-MIL",2015,0,1
"0021400191",2014112227,2014112224,2014-11-22,"BKN","SAS","2014-11-22-BKN-SAS",2015,0,1
"0021400192",2014112229,2014112226,2014-11-22,"NOP","UTA","2014-11-22-NOP-UTA",2015,0,1
"0021400172",2014112104,2014112130,2014-11-21,"ORL","CHA","2014-11-21-ORL-CHA",2015,0,1
"0021400173",2014112123,2014112120,2014-11-21,"PHX","PHI","2014-11-21-PHX-PHI",2015,0,1
"0021400174",2014112101,2014112101,2014-11-21,"DET","ATL","2014-11-21-DET-ATL",2015,0,1
"0021400175",2014112128,2014112128,2014-11-21,"MIL","TOR","2014-11-21-MIL-TOR",2015,0,1
"0021400176",2014112115,2014112129,2014-11-21,"BOS","MEM","2014-11-21-BOS-MEM",2015,0,1
"0021400177",2014112118,2014112116,2014-11-21,"SAS","MIN","2014-11-21-SAS-MIN",2015,0,1
"0021400178",2014112121,2014112125,2014-11-21,"BKN","OKC","2014-11-21-BKN-OKC",2015,0,1
"0021400179",2014112130,2014112127,2014-11-21,"CLE","WAS","2014-11-21-CLE-WAS",2015,0,1
"0021400180",2014112107,2014112106,2014-11-21,"LAL","DAL","2014-11-21-LAL-DAL",2015,0,1
"0021400181",2014112108,2014112107,2014-11-21,"NOP","DEN","2014-11-21-NOP-DEN",2015,0,1
"0021400182",2014112110,2014112109,2014-11-21,"UTA","GSW","2014-11-21-UTA-GSW",2015,0,1
"0021400183",2014112125,2014112122,2014-11-21,"CHI","POR","2014-11-21-CHI-POR",2015,0,1
"0021400170",2014112016,2014112014,2014-11-20,"LAC","MIA","2014-11-20-LAC-MIA",2015,0,1
"0021400171",2014112026,2014112023,2014-11-20,"CHI","SAC","2014-11-20-CHI-SAC",2015,0,1
"0021400159",2014111906,2014111905,2014-11-19,"SAS","CLE","2014-11-19-SAS-CLE",2015,0,1
"0021400160",2014111912,2014111911,2014-11-19,"CHA","IND","2014-11-19-CHA-IND",2015,0,1
"0021400161",2014111922,2014111919,2014-11-19,"LAC","ORL","2014-11-19-LAC-ORL",2015,0,1
"0021400162",2014111923,2014111920,2014-11-19,"BOS","PHI","2014-11-19-BOS-PHI",2015,0,1
"0021400163",2014111930,2014111927,2014-11-19,"DAL","WAS","2014-11-19-DAL-WAS",2015,0,1
"0021400164",2014111903,2014111917,2014-11-19,"MIL","BKN","2014-11-19-MIL-BKN",2015,0,1
"0021400165",2014111909,2014111908,2014-11-19,"PHX","DET","2014-11-19-PHX-DET",2015,0,1
"0021400166",2014111928,2014111928,2014-11-19,"MEM","TOR","2014-11-19-MEM-TOR",2015,0,1
"0021400167",2014111918,2014111916,2014-11-19,"NYK","MIN","2014-11-19-NYK-MIN",2015,0,1
"0021400168",2014111908,2014111907,2014-11-19,"OKC","DEN","2014-11-19-OKC-DEN",2015,0,1
"0021400169",2014111911,2014111910,2014-11-19,"LAL","HOU","2014-11-19-LAL-HOU",2015,0,1
"0021400155",2014111801,2014111801,2014-11-18,"LAL","ATL","2014-11-18-LAL-ATL",2015,0,1
"0021400156",2014111817,2014111815,2014-11-18,"NYK","MIL","2014-11-18-NYK-MIL",2015,0,1
"0021400157",2014111829,2014111826,2014-11-18,"OKC","UTA","2014-11-18-OKC-UTA",2015,0,1
"0021400158",2014111826,2014111823,2014-11-18,"NOP","SAC","2014-11-18-NOP-SAC",2015,0,1
"0021400146",2014111704,2014111730,2014-11-17,"DAL","CHA","2014-11-17-DAL-CHA",2015,0,1
"0021400147",2014111706,2014111705,2014-11-17,"DEN","CLE","2014-11-17-DEN-CLE",2015,0,1
"0021400148",2014111702,2014111702,2014-11-17,"PHX","BOS","2014-11-17-PHX-BOS",2015,0,1
"0021400149",2014111703,2014111717,2014-11-17,"MIA","BKN","2014-11-17-MIA-BKN",2015,0,1
"0021400150",2014111709,2014111708,2014-11-17,"ORL","DET","2014-11-17-ORL-DET",2015,0,1
"0021400151",2014111715,2014111729,2014-11-17,"HOU","MEM","2014-11-17-HOU-MEM",2015,0,1
"0021400152",2014111727,2014111724,2014-11-17,"PHI","SAS","2014-11-17-PHI-SAS",2015,0,1
"0021400153",2014111725,2014111722,2014-11-17,"NOP","POR","2014-11-17-NOP-POR",2015,0,1
"0021400154",2014111713,2014111712,2014-11-17,"CHI","LAC","2014-11-17-CHI-LAC",2015,0,1
"0021400142",2014111620,2014111618,2014-11-16,"DEN","NYK","2014-11-16-DEN-NYK",2015,0,1
"0021400143",2014111616,2014111614,2014-11-16,"MIL","MIA","2014-11-16-MIL-MIA",2015,0,1
"0021400144",2014111621,2014111625,2014-11-16,"HOU","OKC","2014-11-16-HOU-OKC",2015,0,1
"0021400145",2014111614,2014111613,2014-11-16,"GSW","LAL","2014-11-16-GSW-LAL",2015,0,1
"0021400132",2014111530,2014111527,2014-11-15,"ORL","WAS","2014-11-15-ORL-WAS",2015,0,1
"0021400133",2014111506,2014111505,2014-11-15,"ATL","CLE","2014-11-15-ATL-CLE",2015,0,1
"0021400134",2014111528,2014111528,2014-11-15,"UTA","TOR","2014-11-15-UTA-TOR",2015,0,1
"0021400135",2014111505,2014111504,2014-11-15,"IND","CHI","2014-11-15-IND-CHI",2015,0,1
"0021400136",2014111515,2014111529,2014-11-15,"DET","MEM","2014-11-15-DET-MEM",2015,0,1
"0021400137",2014111507,2014111506,2014-11-15,"MIN","DAL","2014-11-15-MIN-DAL",2015,0,1
"0021400138",2014111525,2014111522,2014-11-15,"BKN","POR","2014-11-15-BKN-POR",2015,0,1
"0021400139",2014111526,2014111523,2014-11-15,"SAS","SAC","2014-11-15-SAS-SAC",2015,0,1
"0021400140",2014111510,2014111509,2014-11-15,"CHA","GSW","2014-11-15-CHA-GSW",2015,0,1
"0021400141",2014111513,2014111512,2014-11-15,"PHX","LAC","2014-11-15-PHX-LAC",2015,0,1
"0021400122",2014111412,2014111411,2014-11-14,"DEN","IND","2014-11-14-DEN-IND",2015,0,1
"0021400123",2014111422,2014111419,2014-11-14,"MIL","ORL","2014-11-14-MIL-ORL",2015,0,1
"0021400124",2014111401,2014111401,2014-11-14,"MIA","ATL","2014-11-14-MIA-ATL",2015,0,1
"0021400125",2014111402,2014111402,2014-11-14,"CLE","BOS","2014-11-14-CLE-BOS",2015,0,1
"0021400126",2014111420,2014111418,2014-11-14,"UTA","NYK","2014-11-14-UTA-NYK",2015,0,1
"0021400127",2014111411,2014111410,2014-11-14,"PHI","HOU","2014-11-14-PHI-HOU",2015,0,1
"0021400128",2014111419,2014111403,2014-11-14,"MIN","NOP","2014-11-14-MIN-NOP",2015,0,1
"0021400129",2014111421,2014111425,2014-11-14,"DET","OKC","2014-11-14-DET-OKC",2015,0,1
"0021400130",2014111424,2014111421,2014-11-14,"CHA","PHX","2014-11-14-CHA-PHX",2015,0,1
"0021400131",2014111414,2014111413,2014-11-14,"SAS","LAL","2014-11-14-SAS-LAL",2015,0,1
"0021400118",2014111315,2014111329,2014-11-13,"SAC","MEM","2014-11-13-SAC-MEM",2015,0,1
"0021400119",2014111328,2014111328,2014-11-13,"CHI","TOR","2014-11-13-CHI-TOR",2015,0,1
"0021400120",2014111307,2014111306,2014-11-13,"PHI","DAL","2014-11-13-PHI-DAL",2015,0,1
"0021400121",2014111310,2014111309,2014-11-13,"BKN","GSW","2014-11-13-BKN-GSW",2015,0,1
"0021400109",2014111230,2014111227,2014-11-12,"DET","WAS","2014-11-12-DET-WAS",2015,0,1
"0021400110",2014111201,2014111201,2014-11-12,"UTA","ATL","2014-11-12-UTA-ATL",2015,0,1
"0021400111",2014111202,2014111202,2014-11-12,"OKC","BOS","2014-11-12-OKC-BOS",2015,0,1
"0021400112",2014111216,2014111214,2014-11-12,"IND","MIA","2014-11-12-IND-MIA",2015,0,1
"0021400113",2014111220,2014111218,2014-11-12,"ORL","NYK","2014-11-12-ORL-NYK",2015,0,1
"0021400114",2014111219,2014111203,2014-11-12,"LAL","NOP","2014-11-12-LAL-NOP",2015,0,1
"0021400115",2014111208,2014111207,2014-11-12,"POR","DEN","2014-11-12-POR-DEN",2015,0,1
"0021400116",2014111224,2014111221,2014-11-12,"BKN","PHX","2014-11-12-BKN-PHX",2015,0,1
"0021400117",NA,NA,2014-11-12,"HOU","MIN","2014-11-12-HOU-MIN",2015,0,0
"0021400103",2014111128,2014111128,2014-11-11,"ORL","TOR","2014-11-11-ORL-TOR",2015,0,1
"0021400104",2014111115,2014111129,2014-11-11,"LAL","MEM","2014-11-11-LAL-MEM",2015,0,1
"0021400105",2014111117,2014111115,2014-11-11,"OKC","MIL","2014-11-11-OKC-MIL",2015,0,1
"0021400106",2014111107,2014111106,2014-11-11,"SAC","DAL","2014-11-11-SAC-DAL",2015,0,1
"0021400107",2014111125,2014111122,2014-11-11,"CHA","POR","2014-11-11-CHA-POR",2015,0,1
"0021400108",2014111110,2014111109,2014-11-11,"SAS","GSW","2014-11-11-SAS-GSW",2015,0,1
"0021400098",2014111006,2014111005,2014-11-10,"NOP","CLE","2014-11-10-NOP-CLE",2015,0,1
"0021400099",2014111012,2014111011,2014-11-10,"UTA","IND","2014-11-10-UTA-IND",2015,0,1
"0021400100",2014111020,2014111018,2014-11-10,"ATL","NYK","2014-11-10-ATL-NYK",2015,0,1
"0021400101",2014111005,2014111004,2014-11-10,"DET","CHI","2014-11-10-DET-CHI",2015,0,1
"0021400102",2014111013,2014111012,2014-11-10,"SAS","LAC","2014-11-10-SAS-LAC",2015,0,1
"0021400090",2014110903,2014110917,2014-11-09,"ORL","BKN","2014-11-09-ORL-BKN",2015,0,1
"0021400091",2014110909,2014110908,2014-11-09,"UTA","DET","2014-11-09-UTA-DET",2015,0,1
"0021400092",2014110921,2014110925,2014-11-09,"SAC","OKC","2014-11-09-SAC-OKC",2015,0,1
"0021400093",2014110928,2014110928,2014-11-09,"PHI","TOR","2014-11-09-PHI-TOR",2015,0,1
"0021400094",2014110907,2014110906,2014-11-09,"MIA","DAL","2014-11-09-MIA-DAL",2015,0,1
"0021400095",2014110924,2014110921,2014-11-09,"GSW","PHX","2014-11-09-GSW-PHX",2015,0,1
"0021400096",2014110925,2014110922,2014-11-09,"DEN","POR","2014-11-09-DEN-POR",2015,0,1
"0021400097",2014110914,2014110913,2014-11-09,"CHA","LAL","2014-11-09-CHA-LAL",2015,0,1
"0021400082",2014110813,2014110812,2014-11-08,"POR","LAC","2014-11-08-POR-LAC",2015,0,1
"0021400083",2014110812,2014110811,2014-11-08,"WAS","IND","2014-11-08-WAS-IND",2015,0,1
"0021400084",2014110801,2014110801,2014-11-08,"NYK","ATL","2014-11-08-NYK-ATL",2015,0,1
"0021400085",2014110816,2014110814,2014-11-08,"MIN","MIA","2014-11-08-MIN-MIA",2015,0,1
