"game_code","period","frame","event","player_id","dplayer_id"
"2016-02-01-ORL-SAS",4,15005,"ORB","2225",NA
"2016-02-01-ORL-SAS",4,15327,"2PM","2561","203932"
"2016-02-01-ORL-SAS",4,15884,"3PX","101112","2225"
"2016-02-01-ORL-SAS",4,15948,"DRB","2561",NA
"2016-02-01-ORL-SAS",4,16175,"3PX","202695","1626209"
"2016-02-01-ORL-SAS",4,16218,"DRB","203932",NA
"2016-02-01-ORL-SAS",4,16472,"2PX","203506","200746"
"2016-02-01-ORL-SAS",4,16473,"BLK","203506","200746"
"2016-02-01-ORL-SAS",4,16533,"DRB","201980",NA
"2016-02-01-ORL-SAS",4,17267,"2PX","203937","203094"
"2016-02-01-ORL-SAS",4,17317,"DRB","203894",NA
"2016-02-01-ORL-SAS",4,17722,"TO","1626209",NA
"2016-02-01-ORL-SAS",4,18116,"2PX","2446","1626209"
"2016-02-01-ORL-SAS",4,18117,"BLK","2446","1626209"
"2016-02-01-ORL-SAS",4,18409,"2PX","203473","1626246"
"2016-02-01-ORL-SAS",4,18410,"BLK","203473","1626246"
"2016-02-01-ORL-SAS",4,18427,"DRB","203613",NA
"2016-02-01-ORL-SAS",4,18554,"2PM","203613","203094"
"2016-02-01-ORL-SAS",4,18878,"3PM","203894","2446"
"2016-02-01-ORL-SAS",4,19214,"2PM","203613","203894"
"2016-02-01-ORL-SAS",4,19732,"2PM","203473","1626246"
"2016-02-01-ORL-SAS",4,20279,"SF","1626246","203473"
"2016-02-01-ORL-SAS",4,20287,"FOUL","1626246","203473"
"2016-02-01-ORL-SAS",4,20936,"2PX","1626209","1626246"
"2016-02-01-ORL-SAS",4,21003,"DRB","2446",NA
"2016-02-01-ORL-SAS",1,134,"POSS","2225","203932"
"2016-02-01-ORL-SAS",1,149,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,165,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,183,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,200,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,218,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,237,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,271,"PASS","2225",NA
"2016-02-01-ORL-SAS",1,279,"POSS","202695","202699"
"2016-02-01-ORL-SAS",1,312,"DRIB","202695",NA
"2016-02-01-ORL-SAS",1,331,"DRIB","202695",NA
"2016-02-01-ORL-SAS",1,346,"DRIB","202695",NA
"2016-02-01-ORL-SAS",1,362,"PASS","202695",NA
"2016-02-01-ORL-SAS",1,372,"POSS","2564","202699"
"2016-02-01-ORL-SAS",1,384,"PASS","2564",NA
"2016-02-01-ORL-SAS",1,394,"POSS","2225","203901"
"2016-02-01-ORL-SAS",1,407,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,421,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,435,"DRIB","2225",NA
"2016-02-01-ORL-SAS",1,444,"PASS","2225",NA
"2016-02-01-ORL-SAS",1,453,"POSS","201980","203506"
"2016-02-01-ORL-SAS",1,464,"PASS","201980",NA
"2016-02-01-ORL-SAS",1,471,"POSS","202695","203932"
"2016-02-01-ORL-SAS",1,542,"POSS","202699","2564"
"2016-02-01-ORL-SAS",1,564,"PASS","202699",NA
"2016-02-01-ORL-SAS",1,566,"POSS","203901","2225"
"2016-02-01-ORL-SAS",1,587,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,603,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,619,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,636,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,655,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,675,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,716,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,760,"PASS","203901",NA
"2016-02-01-ORL-SAS",1,767,"POSS","203506","201980"
"2016-02-01-ORL-SAS",1,799,"DRIB","203506",NA
"2016-02-01-ORL-SAS",1,833,"PASS","203506",NA
"2016-02-01-ORL-SAS",1,839,"POSS","203932","2564"
"2016-02-01-ORL-SAS",1,857,"PASS","203932",NA
"2016-02-01-ORL-SAS",1,865,"POSS","203901","2225"
"2016-02-01-ORL-SAS",1,897,"PASS","203901",NA
